0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0230100831817338,0.0063547821571919,0.0083848506186566,0.0039307998933688,0.0103929220348357,0.0054754797304123,0.0098984626670118,0.00445826459325,0.0183375501611315,0.0020656203586799,0.0022929897058027,0.0024059912990828,0.0100271820588523,0.0432798803341536,0.0020991417281816,0.0023661626480897,0.0025469189882161,0.0072016808550643,0.0053153658402182,0.0106615910695363,0.0030592893799377,0.0021933697067038,0.0288010172652817,0.0030100640101142,0.0067525236674337,0.0050890588862029,0.0041582392764059,0.0049393066414596,0.0466091624757427,0.008522175421537,0.0024215683782736,0.0042586903318789,0.0025942413139381,0.0024652084406261,0.0062117960698883,0.0044599408763393,0.0030263843356507,0.0048542373513973,0.0214558018548043,0.0064803823191581,0.0777237163933546,0.0162102187960237,0.0031619699896758,0.010194059052735,0.0045975728403929,0.0042351408247897,0.0099142124829026,0.004508086660772,0.0035601702999673,0.0035982317808831,0.006209145790203,0.0024559659757882,0.0082535601720569,0.0057400809887456,0.0082483411673857,0.0405819654109698,0.0172572659656431,0.0051724971155275,0.006177961204925,0.0023510450149638,0.0044241789347317,0.0071531779030437,0.0121477076106683,0.0066405084682648,0.0109967950899397,0.0052426038687684,0.0070391752622074,0.0053334933785916,0.018349892799785,0.0061393248651782,0.0021007699089555,0.0055422961607786,0.010152075039492,0.0022882573547337,0.003073515504169,0.0052765804563625,0.0106994447453517,0.0266448380192588,0.0213815305796425,0.0023769422640512,0.0018819961435246,0.022778023969914,0.005529090318997,0.00348584630573,0.0026211045526794,0.0046842593131731,0.0391748041547028,0.009030811818636,0.0104117104046696,0.0049148101401316,0.0184395317154936,0.0031943543188779,0.0060825116210853,0.0058115681829204,0.0033923579390362,0.0059304672189797,0.0656728552296418,0.0046995844024548,0.008440228944711,0.0088015892142492
0.0189610672798755,0.0057461421262886,0.0073521245244864,0.0038217533590512,0.0089291439282102,0.0050525271704962,0.0085415822964154,0.0042411127665273,0.0152370437692065,0.0024155698400012,0.0025307014973603,0.0026239190590418,0.0086044130389317,0.0482872138862662,0.0023785002278404,0.0027162268674779,0.0029205106963756,0.0063885399879799,0.0049155826501049,0.0091258802810285,0.0035104650418232,0.0026865419555536,0.0331382036218948,0.0030989904218571,0.0060633425165544,0.0047397960835208,0.0040047008927893,0.0055740402830839,0.0378476435674122,0.0074601547814657,0.0026347122229226,0.0040686052001041,0.003104119027522,0.002671309258191,0.0070408595605689,0.0046810983685295,0.0036914601931524,0.0045521640876114,0.0177358137829601,0.0058256507789246,0.088805147118869,0.0185101610494996,0.0037007561251075,0.0087632504124478,0.0043519124150081,0.0050149719391911,0.0115965828871946,0.0042774844004723,0.0035287142386623,0.0035647621475646,0.0056251832901495,0.0026624540931317,0.0092048874238838,0.0052508082839998,0.0072303696621406,0.0470716037745132,0.0190269337841811,0.0047875182591217,0.0069208683696414,0.0025788889821904,0.0050649882085328,0.0063655236752524,0.0139922221221663,0.0059640589346789,0.0094249997950763,0.0048566224711294,0.0062768372877516,0.0049287280564404,0.0152421480254539,0.0072467857536359,0.0024055595088451,0.0051003090957555,0.0120352275696262,0.0025303413804376,0.0031507840006849,0.0048904091178309,0.0091563702659073,0.0218819455703789,0.017668500338882,0.0026000707138927,0.0022082993483919,0.0187722037518058,0.0050710846398135,0.003470804233512,0.002789376562539,0.0044174827534332,0.0433055143554532,0.0078401624809539,0.0089368269359099,0.0057048900741169,0.0207917531226967,0.0032439937243832,0.0070084187090544,0.0065706418563938,0.0039945579485966,0.0054023098143252,0.072825896091364,0.0044284976886408,0.0073703065123015,0.0076720619468586
0.0164020844806606,0.0053622291049786,0.0066995255538021,0.0037544205288965,0.0080036817665887,0.0047862858370068,0.0076837636954439,0.0041052921151474,0.0132770248709483,0.0026386275287129,0.0026828847117134,0.0027635867419247,0.0077049882418015,0.0514404298503266,0.0025570058979691,0.0029393143378826,0.0031584261502822,0.0058750989613662,0.0046640437859735,0.0081549421788666,0.0037973111629553,0.0029999938785638,0.0358747122589026,0.0031570039449582,0.0056283856631317,0.00452026571265,0.0039091796798025,0.0059766380194838,0.0323160346137153,0.0067890038367465,0.002771355886286,0.0039499607072239,0.0034280907568281,0.0028034951759381,0.0075661026021181,0.0048223234430987,0.0041134356634325,0.0043625399084527,0.0153845615768257,0.0054125682117072,0.0957732904869996,0.0199630519097372,0.004042933604783,0.0078586736469244,0.0041980278413241,0.0055093564556958,0.0126606452353706,0.0041331475615544,0.0035105171843416,0.0035452796961596,0.0052569200455316,0.0027948869357106,0.0098070055793431,0.0049425592318391,0.0065871457090998,0.0511632877263055,0.0201440817206745,0.0045453901867106,0.0073916367926802,0.0027248299094899,0.0054714884024154,0.00586819945552,0.015158259287305,0.0055371908005239,0.0084311416232979,0.0046138326023746,0.0057955507323625,0.0046740342586183,0.0132775673785991,0.0079480393205313,0.0026001127980359,0.0048220148636021,0.0132262262432424,0.0026852852028993,0.0032014126358535,0.0046474856260009,0.0081807717695587,0.0188722353644883,0.0153216543938106,0.0027430286798192,0.0024167075187079,0.0162404984457999,0.0047826753577976,0.0034629980340646,0.0028976325265969,0.0042502243864379,0.0459067656462102,0.0070876106911062,0.0080043555732416,0.0062056690528436,0.022276956217997,0.0032771316896234,0.0075948918531691,0.0070517046316346,0.0043767759524925,0.0050694165310809,0.0773222693839932,0.0042585104088501,0.0066942066643279,0.006958181444566
0.0143268592126568,0.0050486951850514,0.0061678183932284,0.0036984795521981,0.0072506262069097,0.0045684343794009,0.0069855662164959,0.0039935964551709,0.0116860403559194,0.0028186993893492,0.0028051595442465,0.0028756859343221,0.0069730081543138,0.054009797689006,0.0027007079396767,0.0031194274397778,0.0033506506106614,0.005456309618088,0.0044581342042498,0.0073649975013409,0.0040294785276667,0.0032538546256744,0.0381030951328506,0.0032028474603041,0.0052733822147913,0.0043404119019403,0.0038303014041488,0.0063032486224803,0.0278398575932919,0.0062422415445307,0.002880993904303,0.0038522168962864,0.0036905226984726,0.0029095111756348,0.0079927020897049,0.0049362943826188,0.0044557918487707,0.0042070276103195,0.0134771909814354,0.005075299635536,0.1014415350708969,0.021145802594072,0.0043202312320227,0.0071225444281984,0.0040716232516426,0.0059107667086553,0.0135265073017883,0.0040145096400096,0.0034945340918236,0.0035282668600084,0.00495609515428,0.002901101695028,0.0102965307476326,0.0046905181583329,0.006063028948587,0.0544945495550439,0.0210538911178382,0.0043471070440215,0.0077739241199161,0.0028420296352996,0.0058012705501783,0.0054625194010669,0.0161072564699998,0.0051887416603587,0.0076226500007321,0.0044150393282873,0.0054028965945136,0.0044655552070752,0.0116828917346946,0.0085180969967523,0.0027569153061884,0.0045943482449637,0.0141954437528907,0.0028098095629394,0.0032412777079728,0.0044485977588499,0.0073870491736748,0.0164330495615161,0.0134178504369536,0.0028578029045259,0.002584274667364,0.0141873150838719,0.0045467445951717,0.003455457870621,0.0029841993712229,0.0041129224894347,0.0480265147654218,0.0064747785205849,0.0072456089238407,0.006612328706325,0.0234862382614291,0.0033028192770944,0.008071430091209,0.0074422892963852,0.0046867269412006,0.0047973388722838,0.0809847691534225,0.0041189839071437,0.0061433974559801,0.0063767379338236
0.012503510142622,0.004775358513462,0.005703305052103,0.0036500795987406,0.0065917224976102,0.0043787354907294,0.0063748717667654,0.0038965266819104,0.0102895040983399,0.0029775662445718,0.0029134720371267,0.0029750647775766,0.0063325737707617,0.0562560747794894,0.0028278084472156,0.0032783420823253,0.0035201520611603,0.0050908005397549,0.0042788744792574,0.0066736431812077,0.0042339017335063,0.0034771606368876,0.0400529730116005,0.0032438730110952,0.0049637493385675,0.0041838912134393,0.0037618612127075,0.0065903426188235,0.0239069437062332,0.0057645184330627,0.0029782141534402,0.0037673470048865,0.0039213694300044,0.0030035495975971,0.0083673213368687,0.0050367574590559,0.0047565127786018,0.0040717466043636,0.0118018510658656,0.0047811978273704,0.1063938146367768,0.022181939834876,0.0045640941185062,0.0064785024473878,0.003961724366844,0.0062631649848407,0.0142850196738647,0.0039113909904056,0.0034811188601476,0.00351393360999,0.0046938797188982,0.0029953162815834,0.0107260456947587,0.0044709611013067,0.0056051640631703,0.057407495148584,0.021851238424387,0.0041745249910826,0.0081096853547754,0.0029458860869511,0.0060910813803538,0.0051085003342043,0.0169386923011738,0.0048848487861157,0.0069150508388019,0.0042419942602014,0.0050602900810314,0.0042840533932758,0.0102830916742467,0.0090179955878918,0.0028954611529833,0.0043960823708263,0.0150443381022718,0.002920093204661,0.0032770201354438,0.0042754614741975,0.0066923745568599,0.0142888407011276,0.0117456333454075,0.0029595301948757,0.0027326667860466,0.0123833878033471,0.0043412780351173,0.0034494522371432,0.0030611495601473,0.003993525232347,0.0498810241872324,0.0059390400796155,0.0065816917859672,0.0069693336892853,0.0245456631478586,0.00332605416048,0.0084895959446977,0.0077853891657615,0.0049591432256127,0.0045602660516358,0.0841846167973124,0.00399764837304,0.0056621016012114,0.0058685695360846
0.0108459658939636,0.0045261263212595,0.0052799807315589,0.0036060756774056,0.0059916278880567,0.0042057696382188,0.0058185971850397,0.0038081085428341,0.0090195773546438,0.0031221017399059,0.0030119384055147,0.0030654059959177,0.0057493081401357,0.0583003795690143,0.0029433722029478,0.0034229243957649,0.0036743911280415,0.0047576144254838,0.0041154310011174,0.0060440749939568,0.0044199876512242,0.0036804921969329,0.0418285277780611,0.0032812083129974,0.0046814415592328,0.0040411995442193,0.0036995773199828,0.0068517472389759,0.02033025615876,0.0053291747165493,0.0030665908560921,0.0036900553780224,0.0041315633008333,0.0030890330338819,0.0087084577866596,0.0051283225258123,0.0050304401401492,0.0039484416264483,0.0102787880203732,0.0045130478536588,0.1108963827993553,0.0231255349674955,0.0047861528727926,0.0058919272980951,0.0038615937416305,0.0065841908167245,0.0149761922221799,0.0038174483536367,0.0034689903583434,0.0035009754742225,0.00445478512588,0.0030809591291485,0.0111172096794651,0.0042707589858531,0.005187902059647,0.0600595851701824,0.0225770374691123,0.0040171700781392,0.0084154380844544,0.0030402999987079,0.0063550019520131,0.0047857690229581,0.0176960973626995,0.0046077745306463,0.0062706752682138,0.0040842210091924,0.0047479516316906,0.0041185639205676,0.009010199675073,0.0094734785445275,0.0030214619929566,0.0042153001477379,0.0158179393647367,0.0030203543448236,0.0033095632973209,0.0041176069244836,0.006059788275221,0.0123398213197861,0.0102253891928893,0.0030520074613061,0.0028676024650426,0.0107434768951646,0.0041539251005039,0.003444066570478,0.0031310936566355,0.0038847209154609,0.0515683380341215,0.0054509425594201,0.0059770493678699,0.0072945350153259,0.0255102279092984,0.0033472431679603,0.0088705104029426,0.0080978089033002,0.0052072396844453,0.0043440922564963,0.0870943624900048,0.0038870738531133,0.005223530504669,0.0054055361501719
0.0093032106197531,0.0042938762735938,0.004885572066395,0.0035650021606801,0.005432582861409,0.0040445620661098,0.0053003614511058,0.0037256594188759,0.0078371060568639,0.003256689598347,0.0031035828430613,0.0031494768766743,0.0052059279660603,0.0602037412109791,0.0030509548123951,0.0035575482979281,0.0038180116724538,0.0044471564574074,0.0039630921434707,0.005457580335275,0.0045932806422096,0.00386987528662,0.0434820983049122,0.0033158958069685,0.0044183828766536,0.0039081920474677,0.0036414743612784,0.0070952112376509,0.0170079399957803,0.0049235708930786,0.003148830880784,0.0036179702016967,0.0043273331917715,0.003168576525228,0.0090262130326509,0.0052135342468702,0.0052855954332953,0.0038334933336132,0.0088609537075944,0.0042631716520277,0.1150848988640809,0.0240045052218747,0.0049929709122056,0.0053454704183942,0.0037682337855704,0.0068832219454905,0.0156200694576851,0.003729852530492,0.0034576117082616,0.0034888243300816,0.0042319769106162,0.0031606512568453,0.0114815761749465,0.0040841786204515,0.0047991359133748,0.0625288135347596,0.0232531305740048,0.0038705008219161,0.0087002229554825,0.0031281669492231,0.0066008156435685,0.0044850532613374,0.0184016601531259,0.0043495881604775,0.0056703986645322,0.003937163926588,0.0044569168720077,0.0039643189900682,0.0078249735134723,0.0098977819804868,0.0031387728681828,0.0040468106967465,0.0165386016961211,0.0031136714918044,0.0033397883548282,0.0039704750904695,0.0054704832724008,0.0105264071610948,0.0088101866249832,0.0031380692759397,0.0029932139000426,0.0092171085412399,0.0039793118593706,0.0034389689586021,0.0031961571511179,0.0037832806510365,0.0531394757535421,0.0049961983490811,0.0054137676910355,0.0075974522458791,0.0264087169526442,0.0033668954231331,0.009225333763104,0.0083888069815385,0.0054383194885895,0.0041426342876712,0.0898020809598889,0.0037839844392736,0.0048149136078308,0.0049741396102333
0.007844827744214,0.0040743350492747,0.004512840509937,0.0035261423608063,0.0049042910008488,0.0038921494035591,0.0048106360561007,0.003647684033977,0.0067193578197842,0.0033839451471775,0.0031902253673872,0.0032289582739768,0.0046923922480489,0.0620026151476242,0.0031526686910854,0.0036848431316146,0.0039538185825722,0.0041537139837658,0.0038190573605243,0.0049033248948251,0.0047571590239023,0.0040489598931895,0.0450453495651811,0.0033486786044601,0.0041697357453042,0.0037824279676478,0.0035865150706046,0.0073254786009521,0.0138685172472994,0.0045402631262649,0.0032265808608029,0.0035497885802052,0.0045124624790579,0.0032437768895747,0.0093267487419445,0.0052941406532759,0.0055268955260953,0.0037247974122034,0.0075207147681998,0.0040269686098287,0.1190401533359323,0.0248357083347922,0.005188556349869,0.0048290626099484,0.0036799446030558,0.0071660284553676,0.0162290055155341,0.0036470111500589,0.0034468292085985,0.003477312461107,0.0040213541647421,0.0032359920048684,0.0118262075975202,0.0039077857041979,0.004431724040227,0.0648625260014175,0.0238925301378244,0.0037318193540002,0.0089695807344359,0.003211237733585,0.0068332974949408,0.0042008232673693,0.0190689231129089,0.0041055392365612,0.0051031691040732,0.0037981202810867,0.0041818334852011,0.0038184825010274,0.006704605517832,0.0102990725394501,0.0032496880787306,0.0038875150331928,0.0172201455233866,0.0032018960677579,0.0033683510670465,0.0038313629569591,0.0049135725447088,0.0088123172512427,0.0074724035614124,0.0032194332037335,0.0031120141984746,0.007774202558192,0.003814222865412,0.0034341260454839,0.003257664860708,0.0036873526827242,0.0546245539367155,0.0045664455413518,0.0048814623130364,0.0078839408112529,0.027258357816205,0.0033854586856554,0.009560919963827,0.0086640358176622,0.005656853305091,0.0039521836464749,0.0923598041188744,0.0036864973251344,0.0044287384501613,0.0045664575799194
0.0064509006695082,0.0038631317416758,0.0041581179431306,0.003486776534095,0.004403307050807,0.0037442692074221,0.0043460276285945,0.0035707342953941,0.0056560384978701,0.003504047408262,0.0032714802153192,0.0033033643252355,0.0042042200314725,0.0637282055194311,0.0032483334070367,0.0038050884447198,0.004082273069592,0.0038729377277832,0.0036790731523412,0.0043773297272975,0.0049126342022815,0.0042188332452098,0.0465437265210451,0.0033775969690333,0.0039312229219875,0.0036598088541314,0.0035316918963255,0.0075450389125929,0.0108660154005518,0.0041756277135336,0.0032993224910105,0.0034821905979055,0.0046881555774051,0.0033140674310218,0.0096138159690466,0.0053695110370131,0.0057565319401969,0.0036184317638574,0.0062428886282378,0.0037999783804393,0.1228317451890964,0.025632112890808,0.0053743739621175,0.0043390037165357,0.003593104129661,0.0074355777714739,0.0168116213421199,0.0035653803488042,0.0034342988274915,0.0034641110699088,0.0038185041830187,0.003306416273955,0.0121558650919788,0.0037371796778895,0.0040817818582893,0.0670993809724804,0.0245060265393887,0.0035968481865482,0.0092268094095846,0.0032890803712118,0.0070547787921296,0.0039288368753829,0.019707762821206,0.0038712659950527,0.0045661797394284,0.0036628653103489,0.0039184332112723,0.0036767847103312,0.0056382354785525,0.0106823791742131,0.0033541603932187,0.0037330976235263,0.0178722513336957,0.0032846688619907,0.0033932183864504,0.003696071652325,0.0043850891428559,0.0071704652277242,0.0061960982742633,0.0032956427323261,0.003223692657924,0.0063951397414247,0.0036542356313434,0.0034272442184029,0.0033146554075682,0.0035931865667132,0.0560501656471895,0.0041578386687428,0.0043764682482717,0.0081571520641829,0.0280727878357746,0.0034007863892118,0.0098813730030732,0.0089268131210108,0.0058646970181423,0.0037683183098308,0.0948145229153573,0.0035908354912198,0.0040610056340628,0.0041788269481557
0.0051092982779961,0.0036617320673552,0.0038129218023957,0.0034526026097871,0.0039122471345905,0.0036054504045407,0.0038910667206515,0.003500668874432,0.0046203459665505,0.0036223756007285,0.0033524096805505,0.0033776902208231,0.0037278044743625,0.065380721317658,0.0033431520487682,0.0039233842223083,0.0042083624438801,0.0036024600660834,0.0035480678874583,0.0038623571219296,0.0050644632033087,0.004384717062112,0.0479804635712115,0.0034095050314484,0.0037025557831198,0.0035457204187715,0.0034827276719929,0.0077576982148055,0.0080015632610852,0.00382049831967,0.0033720566510604,0.0034211565458898,0.0048595884234748,0.0033844561236956,0.0098910225993995,0.0054448949371312,0.0059795022051434,0.0035201169303481,0.0050054977191589,0.0035830915950792,0.1264568440066328,0.0263968578519857,0.0055553716835421,0.0038592811995326,0.0035135668653494,0.0076966653124504,0.017372315701743,0.0034908586002081,0.0034260248163872,0.00345514459946,0.0036254695294159,0.0033769352516001,0.0124735634897666,0.0035760959623346,0.0037417350792488,0.0692424651270724,0.0250943953998129,0.0034708622336936,0.0094753554307219,0.0033667145000037,0.0072695550438188,0.0036668853749111,0.0203219872445917,0.0036469660512201,0.0040381127191937,0.0035364937899858,0.0036650534887739,0.0035441120159221,0.0046007600716898,0.0110522901292114,0.0034574467430985,0.0035879005430031,0.0184996496579843,0.0033670529912768,0.0034212736990667,0.0035696127942773,0.0038676181392812,0.0055990529241408,0.0049619556421028,0.003371703232761,0.0033345561757093,0.0050676395266927,0.0035037252129289,0.0034244664142696,0.0033725330710029,0.0035066348703615,0.0574145715999094,0.0037594021406159,0.0038818195909957,0.008421592251259,0.0288544619396912,0.0034196583477673,0.0101908796628583,0.0091807659590319,0.0060667664316661,0.0035941280992041,0.0971607256062482,0.0035028524899567,0.003703487913949,0.0038009125201035
